"Gene","Location","Probe","MedianBvalTumor","MedianBvalNormal","Corr","GTMT","GTMB","GTMut","GTCG","GTCD","GBMT","GBMB","GBMut","GBCG","GBCD","MTMut","MTCG","MTCD","MBMut","MBCG","MBCD","MutCG","MutCD","GTMTnSig","GTMBnSig","GBMTnSig","GBMBnSig"
"NKX6-2","AfterGene","cg25485875","0.5834","0.0694","0.426417101879339","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg24659054","0.4743","0.0352","0.285226071076264","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NKX6-2","AfterGene","cg01384488","0.4754","0.0934","0.230698599822354","3","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","GeneBody","cg05904135","0.4276","0.0345","0.114130415024479","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg09260089","0.4812","0.1033","0.208947786510965","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NKX6-2","AfterGene","cg15304699","0.4564","0.026","0.28518695347956","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg10171448","0.5308","0.0706","0.192106611113219","3","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"NKX6-2","AfterGene","cg17996619","0.4677","0.1401","0.264933122408032","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"NKX6-2","AfterGene","cg27583690","0.396","0.035","0.111424421141118","3","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NKX6-2","AfterGene","cg10182697","0.6249","0.2511","0.188331221759233","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg03905847","0.3365","0.0289","-0.0549520025138023","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg02306630","0.447","0.061","0.337358131416533","4","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NKX6-2","GeneBody","cg12816961","0.5126","0.0617","0.00488990144555539","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NKX6-2","AfterGene","cg00699945","0.3396","0.0297","0.130099769977775","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg19355087","0.509","0.086","0.284408728104404","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NKX6-2","AfterGene","cg06769546","0.5004","0.1131","0.175953889346789","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg00626110","0.2398","0.0331","-0.111997663553744","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"NKX6-2","AfterGene","cg19701540","0.4391","0.0559","0.34324795164369","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MARK4,CTB-179K24.3,PPP1R37,GEMIN7","NA","cg08436089","0.5124","0.4974","-0.0599638152965086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MARK4,CTB-179K24.3,PPP1R37,GEMIN7","NA","cg18383668","0.4697","0.4218","-0.169443507255129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AC069277.2","GeneBody","cg13324288","0.7616","0.8389","-0.232316372299737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"COL4A1","GeneBody","cg10527300","0.4927","0.5305","-0.157736063387511","21","8","2","25","9","17","24","2","32","13","1","18","18","2","31","13","9","2","0","3","1","0"
"COL4A1","GeneBody","cg25682171","0.4534","0.6206","-0.143343485413448","20","15","2","25","9","18","19","2","32","13","2","17","18","1","32","9","9","2","0","3","1","1"
"COL4A1","GeneBody","cg26090406","0.5976","0.9134","0.337948567392416","17","11","2","25","9","24","20","2","32","13","2","15","16","1","39","18","9","2","0","1","2","1"
"COL4A1","GeneBody","cg00801068","0.7124","0.9077","-0.252370400725399","26","13","2","25","9","13","22","2","32","13","1","23","14","1","44","17","9","2","2","1","1","1"
"COL4A1","GeneBody","cg02099572","0.3509","0.5211","-0.137605711992336","18","12","2","25","9","21","22","2","32","13","3","19","13","0","36","14","9","2","0","1","1","1"
"COL4A1","GeneBody","cg08234256","0.6346","0.9099","0.309346349905644","24","14","2","25","9","16","19","2","32","13","0","15","14","2","42","16","9","2","3","0","0","3"
"COL4A1","GeneBody","cg03564009","0.7872","0.9799","0.210706633121818","23","14","2","25","9","19","22","2","32","13","2","25","8","0","38","18","9","2","0","0","2","2"
"COL4A1","GeneBody","cg06178492","0.907","0.9512","0.010424939765369","19","15","2","25","9","17","21","2","32","13","2","22","6","2","42","14","9","2","0","2","2","1"
"COL4A1","GeneBody","cg02558625","0.2276","0.315","-0.212440540979848","18","18","2","25","9","13","23","2","32","13","1","24","14","0","36","14","9","2","0","4","2","0"
"COL4A1","GeneBody","cg02730492","0.5668","0.7425","-0.28719983080496","21","6","2","25","9","16","22","2","32","13","2","20","17","1","36","14","9","2","0","4","1","0"
"COL4A1","GeneBody","cg00050792","0.7488","0.9298","0.0778750881879148","22","16","2","25","9","18","21","2","32","13","1","13","13","3","40","19","9","2","1","1","2","2"
"COL4A1","GeneBody","cg02658690","0.4604","0.5737","0.120881950680717","19","17","2","25","9","19","18","2","32","13","2","19","13","0","27","15","9","2","1","1","1","3"
"COL4A1","GeneBody","cg24494587","0.7801","0.8947","0.197760970883104","15","13","2","25","9","25","22","2","32","13","2","21","11","0","40","17","9","2","0","3","3","1"
"COL4A1","GeneBody","cg23424145","0.6319","0.9146","0.351703998934087","19","11","2","25","9","17","21","2","32","13","2","15","13","3","43","14","9","2","0","1","2","1"
"COL4A1","GeneBody","cg25424029","0.7054","0.8525","-0.237383099834371","16","9","2","25","9","20","21","2","32","13","0","19","13","2","37","17","9","2","0","3","3","1"
"COL4A1","GeneBody","cg20917241","0.5255","0.8798","0.439179432295584","25","11","2","25","9","12","23","2","32","13","1","15","12","2","36","14","9","2","1","0","0","1"
"COL4A1","GeneBody","cg10908116","0.4728","0.6486","0.115845783565968","17","15","2","25","9","18","23","2","32","13","3","19","15","0","36","17","9","2","0","1","1","1"
"COL4A1","GeneBody","cg18120564","0.5725","0.8297","0.144086587154493","27","7","2","25","9","9","28","2","32","13","0","22","16","1","27","8","9","2","3","0","0","2"
"COL4A1","GeneBody","cg00009922","0.7097","0.9081","0.407630925684571","22","9","2","25","9","14","23","2","32","13","3","24","12","2","34","15","9","2","0","2","1","1"
"COL4A1","GeneBody","cg20048260","0.6635","0.9226","0.103101689004727","22","10","2","25","9","8","24","2","32","13","2","23","13","1","32","14","9","2","2","1","0","1"
"COL4A1","GeneBody","cg02673355","0.7871","0.929","0.408601065793986","21","12","2","25","9","19","20","2","32","13","1","20","12","1","37","12","9","2","2","0","1","2"
"COL4A1","GeneBody","cg27130075","0.4616","0.8878","0.261365540306027","22","7","2","25","9","12","27","2","32","13","2","21","16","3","40","11","9","2","2","0","2","1"
"RP11-522B15.3","Promoter","cg18261205","0.4134","0.2855","-0.0158271042541188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-522B15.3","GeneBody","cg20889818","0.4306","0.3152","0.264868978069204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-522B15.3","GeneBody","cg04675502","0.4728","0.4499","0.303188239204814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-522B15.3","GeneBody","cg17982497","0.5221","0.5104","-0.0858855322810824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-522B15.3","GeneBody","cg10171357","0.6168","0.4784","0.329972596010575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-522B15.3","GeneBody","cg01953658","0.6508","0.4658","0.0273331278467049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-522B15.3","GeneBody","cg10763234","0.553","0.3523","0.41484770751324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-522B15.3","GeneBody","cg21406075","0.533","0.4289","0.00566497130400731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PDSS1","GeneBody","cg04044188","0.5012","0.7815","0.22877874269159","19","18","2","51","4","11","13","2","8","25","1","19","17","1","24","13","4","3","0","0","2","1"
"MMEL1","GeneBody","cg25219318","0.8177","0.9725","0.304159790573084","23","23","0","19","9","17","13","0","22","20","2","10","15","0","33","12","3","2","3","1","0","1"
"MMEL1","GeneBody","cg11707310","0.8857","0.979","0.22700199979769","23","19","0","19","9","14","11","0","22","20","0","10","19","2","28","13","3","2","1","1","0","3"
"MMEL1","GeneBody","cg11677857","0.1759","0.0741","0.0228439524987314","13","21","0","19","9","23","9","0","22","20","1","18","13","4","22","17","3","2","0","0","0","3"
"NHSL1","GeneBody","cg24601480","0.483","0.5353","0.490731391719997","7","26","0","19","16","35","9","0","5","46","0","3","43","0","16","23","0","0","0","0","2","0"
"BHLHE23","GeneBody","cg21161253","0.2289","0.0343","0.11557750994417","0","0","0","1","0","0","0","0","0","0","0","56","4","0","42","2","0","0","0","2","0","0"
"BHLHE23","AfterGene","cg26492446","0.605","0.0289","0.406182645979161","2","2","0","1","0","0","0","0","0","0","0","51","3","0","36","3","0","0","0","1","0","0"
"BHLHE23","AfterGene","cg27501878","0.5038","0.0309","0.426511875128172","1","2","0","1","0","0","0","0","0","0","0","55","3","0","33","3","0","0","0","1","0","0"
"BHLHE23","AfterGene","cg14060496","0.4764","0.0322","0.43156946959034","1","2","0","1","0","0","0","0","0","0","0","55","2","0","38","3","0","0","0","1","0","0"
"BHLHE23","GeneBody","cg03885271","0.2871","0.0378","-0.26504947129182","3","2","0","1","0","0","0","0","0","0","0","57","3","0","37","3","0","0","0","1","0","0"
"SERP2","GeneBody","cg06807397","0.5125","0.2911","0.385891892365366","1","45","0","20","11","43","2","0","12","41","0","14","30","0","14","22","0","0","1","1","1","0"
"SERP2","Promoter","cg12379940","0.0258","0.0223","0.252117325432998","0","29","0","20","11","43","3","0","12","41","0","21","32","0","25","13","0","0","0","1","2","0"
"SERP2","GeneBody","cg05873889","0.1052","0.0506","0.290653486875297","0","36","0","20","11","44","4","0","12","41","0","24","31","0","15","23","0","0","1","2","1","2"
"SERP2","GeneBody","cg24079361","0.0465","0.032","0.325854040927343","1","25","0","20","11","44","6","0","12","41","0","22","31","0","14","24","0","0","0","1","2","0"
"NRN1","GeneBody","cg13773570","0.5595","0.2533","-0.154253888954774","2","41","0","26","13","40","5","0","27","12","0","24","10","0","27","18","1","0","0","1","2","1"
"NRN1","GeneBody","cg10304637","0.5673","0.1189","-0.253162172769004","24","3","0","26","13","18","18","0","27","12","0","31","13","0","25","15","1","0","1","1","1","2"
"NRN1","GeneBody","cg08827756","0.5028","0.2015","0.217417960878294","3","42","0","26","13","32","5","0","27","12","0","31","12","0","22","20","1","0","1","1","1","1"
"NRN1","GeneBody","cg13021333","0.627","0.0691","-0.0454040571914394","24","17","0","26","13","19","13","0","27","12","0","29","13","0","16","13","1","0","1","0","1","2"
"NRN1","GeneBody","cg11564981","0.3393","0.0392","0.405696919551396","1","46","0","26","13","41","5","0","27","12","0","28","12","0","22","21","1","0","0","0","1","1"
"NRN1","GeneBody","cg24720571","0.3938","0.0304","-0.0673505251893501","20","21","0","26","13","22","12","0","27","12","0","31","11","0","14","15","1","0","1","0","1","2"
"NRN1","GeneBody","cg10223827","0.3895","0.0747","-0.0253849615611776","1","46","0","26","13","36","5","0","27","12","0","35","9","0","18","21","1","0","0","2","1","0"
"NRN1","GeneBody","cg07994987","0.3615","0.0198","0.220530211572455","1","41","0","26","13","34","8","0","27","12","0","33","10","0","20","19","1","0","1","1","1","0"
"NRN1","GeneBody","cg18924298","0.2969","0.0613","0.238295192771173","2","40","0","26","13","33","8","0","27","12","0","32","9","0","22","19","1","0","1","1","1","1"
"NRN1","GeneBody","cg14386951","0.301","0.0449","-0.144724598057217","25","6","0","26","13","17","17","0","27","12","0","33","14","0","20","19","1","0","1","2","1","2"
"NRN1","GeneBody","cg03707308","0.327","0.0642","-0.314262724233241","26","8","0","26","13","18","18","0","27","12","0","31","13","0","20","13","1","0","1","0","1","2"
"NRN1","AfterGene","cg25307691","0.0566","0.0205","0.071446878783875","0","34","0","26","13","24","7","0","27","12","0","34","10","0","29","11","1","0","0","1","1","1"
"PTPRN2","GeneBody","cg27103642","0.9432","0.9783","0.196119532724095","29","5","1","21","5","6","29","2","29","21","2","20","8","2","40","10","5","2","2","0","0","1"
"PTPRN2","GeneBody","cg21185990","0.6677","0.9107","0.164277091214253","32","3","1","21","5","10","35","2","29","21","1","22","10","0","34","14","5","2","2","1","0","0"
"PTPRN2","GeneBody","cg17614582","0.5004","0.8594","0.278773148818058","30","14","1","21","5","5","33","2","29","21","1","17","18","2","29","10","5","2","2","0","1","0"
"PTPRN2","GeneBody","cg23053506","0.7569","0.9226","0.174279192345976","30","7","1","21","5","2","33","2","29","21","1","25","9","1","33","11","5","2","3","0","0","0"
"PTPRN2","GeneBody","cg02770061","0.559","0.8642","0.221263374318284","33","6","1","21","5","8","32","2","29","21","1","15","14","1","35","15","5","2","1","0","2","1"
"PTPRN2","GeneBody","cg15061647","0.833","0.967","-0.0829159422909124","34","8","1","21","5","3","29","2","29","21","1","24","11","2","33","12","5","2","1","0","0","1"
"PTPRN2","GeneBody","cg12866112","0.8584","0.7575","-0.287347926934056","30","6","1","21","5","9","26","2","29","21","2","25","9","1","33","12","5","2","1","0","1","3"
"PTPRN2","GeneBody","cg17139690","0.4543","0.8907","0.199293270865462","40","6","1","21","5","2","34","2","29","21","1","13","11","3","33","15","5","2","1","0","1","1"
"PTPRN2","GeneBody","cg16557061","0.5514","0.8977","0.187904388119815","42","1","1","21","5","5","35","2","29","21","1","17","11","1","39","10","5","2","1","1","1","1"
"PTPRN2","GeneBody","cg08246366","0.5099","0.9531","0.227498916364603","37","6","1","21","5","4","36","2","29","21","1","16","11","2","33","12","5","2","1","1","0","0"
"PTPRN2","GeneBody","cg25903223","0.4264","0.8866","0.460440948504054","37","2","1","21","5","4","36","2","29","21","0","14","15","2","38","12","5","2","0","2","0","0"
"PTPRN2","GeneBody","cg12071044","0.5551","0.9133","0.0372446988491903","38","7","1","21","5","9","34","2","29","21","1","14","20","2","37","11","5","2","1","1","1","1"
"PTPRN2","GeneBody","cg19746375","0.4457","0.8827","-0.0530521347651185","40","2","1","21","5","4","38","2","29","21","1","17","15","1","38","10","5","2","1","1","1","0"
"PTPRN2","GeneBody","cg10754395","0.3994","0.9203","0.129333511957272","32","5","1","21","5","4","37","2","29","21","0","16","10","1","32","15","5","2","1","0","0","2"
"PTPRN2","GeneBody","cg03960595","0.6","0.9021","0.294405130668993","37","5","1","21","5","6","35","2","29","21","1","17","14","1","34","10","5","2","2","0","0","0"
"PTPRN2","GeneBody","cg09040942","0.4116","0.7274","0.647001428483676","17","26","1","21","5","6","24","2","29","21","0","17","16","3","28","10","5","2","0","3","3","0"
"PTPRN2","GeneBody","cg10502354","0.4831","0.9092","0.104877190634318","45","4","1","21","5","4","37","2","29","21","0","16","13","2","41","11","5","2","1","0","2","0"
"PTPRN2","GeneBody","cg13071778","0.6541","0.9417","0.240595297605","38","4","1","21","5","6","35","2","29","21","1","14","10","1","39","12","5","2","0","1","2","0"
"PTPRN2","GeneBody","cg16013919","0.5883","0.8808","0.190263318407257","32","5","1","21","5","7","34","2","29","21","0","15","13","2","34","10","5","2","1","0","2","0"
"PTPRN2","GeneBody","cg22770560","0.7788","0.9463","-0.193360396194097","36","4","1","21","5","7","28","2","29","21","0","26","7","2","36","11","5","2","2","0","0","1"
"PTPRN2","GeneBody","cg08935418","0.5283","0.4092","-0.148621653493096","29","4","1","21","5","10","26","2","29","21","2","26","8","2","27","16","5","2","2","0","1","2"
"PTPRN2","GeneBody","cg26183948","0.6977","0.9684","0.35536314184548","35","6","1","21","5","6","36","2","29","21","1","15","14","0","38","12","5","2","1","1","2","0"
"PTPRN2","GeneBody","cg22178238","0.5334","0.111","0.128730801912095","18","26","1","21","5","21","15","2","29","21","1","37","11","2","19","13","5","2","0","2","1","1"
"PTPRN2","GeneBody","cg03262885","0.6251","0.9563","0.165619674215479","38","5","1","21","5","2","34","2","29","21","1","18","10","1","34","12","5","2","2","0","0","0"
"PTPRN2","GeneBody","cg09833475","0.4248","0.8756","0.137297364498154","44","8","1","21","5","4","31","2","29","21","0","16","11","2","36","8","5","2","1","0","1","1"
"PTPRN2","GeneBody","cg12415687","0.3302","0.8885","0.0313324060873297","38","4","1","21","5","4","37","2","29","21","1","19","11","1","33","13","5","2","1","0","0","1"
"PTPRN2","GeneBody","cg24652817","0.789","0.9314","-0.0106401031856852","28","4","1","21","5","9","30","2","29","21","2","16","10","2","34","10","5","2","0","0","2","1"
"PTPRN2","GeneBody","cg10566855","0.5218","0.8705","0.10154024351556","46","4","1","21","5","5","40","2","29","21","1","19","17","1","36","12","5","2","1","2","0","0"
"PTPRN2","GeneBody","cg08113851","0.6631","0.9023","0.446788608105482","38","3","1","21","5","6","40","2","29","21","1","17","12","2","33","12","5","2","1","0","1","2"
